path,true_label,pred_label,score,subject_preview
dataset/spam_2/00133.7dbf2e71621f92eada31cc655ff12fd3,phish,Phishing,10.00,From bd88@caramail.com  Sun Aug  5 06:18:30 2001
dataset/spam_2/00220.b599bb1ef610ba40d9becc965c0c0da3,phish,Safe,8.00,From crackmice-admin@crackmice.com  Wed Jul  3 12:06:50 2002
dataset/spam_2/00714.cd13d8db12cc1f661d6b2eb6fcbb5156,phish,Safe,8.00,Received: from uuout14smtp1.uu.flonetwork.com (uuout14smtp1.uu.flonetwork.com [205.150.6.121])
dataset/spam_2/00752.c0892cd4ffff618e689dec28f2f4695e,phish,Safe,8.00,From spamassassin-sightings-admin@lists.sourceforge.net  Fri Jul 19 08:33:46 2002
dataset/spam_2/00901.95250e8c5c190d1b0320b9e6fe0f5a82,phish,Phishing,13.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/01155.e8634e51df914973d548076958ed90b2,phish,Phishing,11.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/01057.b3913dec24f1b61e2ff45e30cdbb8fcd,phish,Phishing,13.00,From pitster262859971@hotmail.com  Thu Jul 25 15:13:53 2002
dataset/spam_2/00799.23a850930770d537479280490fa6a412,phish,Phishing,12.00,From akai30@yahoo.com  Mon Jul 22 18:43:57 2002
dataset/spam_2/00221.775c9348b935d966a9afec954f1e9c27,phish,Safe,8.00,From crackmice-admin@crackmice.com  Wed Jul  3 12:02:53 2002
dataset/spam_2/00904.8f93ecb6172ee1feba7b4248c48b9ef5,phish,Phishing,108.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00501.32679091b0520132ad888ef3b134ce48,phish,Safe,8.00,From gjmy@public.ayptt.ha.cn  Mon Jun 24 17:08:00 2002
dataset/spam_2/00578.c65d716f2fe3db8abc5deb3cbc35029c,phish,Safe,7.00,From wiwwyouroffers676@hotmail.com  Mon Jun 24 17:53:31 2002
dataset/spam_2/00147.9d7a9ea1fdef9c2161dba859250d2c19,phish,Phishing,23.00,From apache@mk1.unknown.net  Tue Aug  7 12:27:07 2001
dataset/spam_2/00981.341055ba05d9538a59e3533422bfd212,phish,Phishing,13.00,From fork-admin@xent.com  Wed Jul 24 03:08:35 2002
dataset/spam_2/00230.681e0e97f93d59676937c4223c93da93,phish,Phishing,31.00,From jude_schleiferman6485@Flashmail.com  Wed Jul  3 12:07:37 2002
dataset/spam_2/00469.d2c0c55b686454f38eee312c5e190816,phish,Phishing,15.00,From WebOffers@7a6a.net  Mon Jun 24 17:06:43 2002
dataset/spam_2/00448.65d06c45ea553e3fddf51645ae6b07f0,phish,Phishing,13.00,From fast91gi@pac20.westernbarge.com  Mon Jun 24 17:06:30 2002
dataset/spam_2/01174.701ed2374fd181a0a63c8bfbc52a911c,phish,Phishing,13.00,From bestrate@igo6.saverighthere.com  Tue Jul 30 05:07:05 2002
dataset/spam_2/00879.ef1461ca38091f6d494c58d09b0627f0,phish,Phishing,12.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00491.008606ae6538b605f82b61913814d3dd,phish,Safe,3.00,From md2002@datacommarketing.com  Mon Jun 24 17:07:06 2002
dataset/spam_2/00964.59eef46bf356dffc1102aba1dc34f4ca,phish,Phishing,12.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/01105.2582a4afba9b0b06bed5d48e3e8b29df,phish,Safe,6.00,From china_lutong@163.com  Fri Jul 26 11:20:35 2002
dataset/spam_2/00320.a4e760741d537aef50c4c0b950329225,phish,Safe,6.00,From Market_Research@spcu.spb.su  Mon Jun 24 17:04:12 2002
dataset/spam_2/00911.4332049ae6031c5a39ecefdc807961a4,phish,Phishing,11.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00434.73574ecf7afcf2aef7fe6c3ff5158596,phish,Safe,8.00,From investmentalert@freenet.co.uk  Mon Jun 24 17:06:14 2002
dataset/spam_2/01266.78f4e45d9e8699babb2e38f04d4401a5,phish,Safe,3.00,From Carol4038g40@msn.com  Tue Aug  6 11:00:11 2002
dataset/spam_2/00495.88a3a957082447d2e6cad8c9cb18b3b7,phish,Safe,2.00,From Sheila7316x53@hotmail.com  Mon Jun 24 17:07:36 2002
dataset/spam_2/01061.6200efa97d5fecf255e3849dde7a3701,phish,Phishing,14.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00651.91e7858a180e7fa136c544c56e525b60,phish,Phishing,12.00,From a_fardeen@sciofw.scio.co.jp  Mon Jun 24 17:49:10 2002
dataset/spam_2/00679.a0ad2b887acad77749720b6004a17f13,phish,Safe,3.00,From hitingitonthehead45@yahoo.co.uk  Mon Jun 24 17:49:41 2002
dataset/spam_2/00620.488299bafd542cdfa1a1fb98f00e6441,phish,Safe,9.00,From djohnson@allexecs.com  Mon Jun 24 17:48:33 2002
dataset/spam_2/00836.2de57b8c930cb4970fbc646ed4c857e8,phish,Phishing,14.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00769.b4477686a6ab2b52370e3f671ce9a016,phish,Phishing,11.00,From mynetdetectives-3444431.13@offer888.net  Fri Jul 19 17:20:53 2002
dataset/spam_2/01237.245ac1766016b756a3ddb3b463cc9645,phish,Phishing,13.00,From gina3@freemail.nl  Fri Aug  2 07:33:21 2002
dataset/spam_2/00626.68be744b78b4378b5cbe8eb68f8a76e3,phish,Phishing,13.00,From mbth--VEOIcnVgFY3XnRY7FknMtTaGt3I7--@cyabadcredit.com  Mon Jun 24 17:48:23 2002
dataset/spam_2/00032.3b93a3c65e0a2454fc9646ce01363938,phish,Phishing,29.00,From LifeQuotes104@yahoo.com  Wed Jun 27 04:08:49 2001
dataset/spam_2/00997.1af0dbebf63194440c102044a04ee752,phish,Safe,3.00,From cgarner@carrier.co.at  Tue Jul 23 23:17:03 2002
dataset/spam_2/01398.8ca7045aae4184d56e8509dc5ad6d979,phish,Phishing,15.00,Return-Path: <raye@yahoo.lv>
dataset/spam_2/01219.db22b96619e848e2c9825ebb710897fe,phish,Safe,9.00,From Clear2-1268x10@lycos.com  Wed Jul 31 16:45:50 2002
dataset/spam_2/01382.37400f7a1f36cd45165c2a72a9ec8baa,phish,Safe,2.00,From Jacquiro@tjohoo.se  Sun Dec  1 16:14:33 2002
dataset/spam_2/00647.b0b1e3fce3450265e0e307a459ec4da6,phish,Phishing,32.00,From bjchadwick@eudoramail.com  Mon Jun 24 17:48:59 2002
dataset/spam_2/00440.cefb7176fea7baf69c5e9d8b2f1a2b54,phish,Safe,2.00,From customerservice2217p83@spc.com  Mon Jun 24 17:06:15 2002
dataset/spam_2/00692.e886bd6ece727e1c1fdbae4dc4b60bb5,phish,Phishing,13.00,From peter5445@aol.com  Mon Jun 24 17:49:55 2002
dataset/spam_2/00852.82d02cfb0bf0d41ac2884dcf11efd224,phish,Phishing,15.00,Received: from camcolo2-smrly1.gtei.net (camcolo2-smrly1.gtei.net [128.11.173.4])
dataset/spam_2/00464.d2f719c667d192af860572b1c858cc11,phish,Safe,9.00,From bjwbv@exite.com  Mon Jun 24 17:06:41 2002
dataset/spam_2/00855.0d1b1b55419a3c35f19b7c35ea9a46b7,phish,Safe,8.00,From gort44@excite.com  Mon Jul 22 18:39:55 2002
dataset/spam_2/00843.92ef4b70e051724249f825731dfc456a,phish,Phishing,24.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00919.0b677a6b8d8bff153989d1708850f985,phish,Safe,7.00,From fork-admin@xent.com  Mon Jul 22 18:14:02 2002
dataset/spam_2/00101.1eefdf65cf34445662c1d308ef78d103,phish,Safe,3.00,From pmil@msn.com  Tue Jul 31 22:50:22 2001
dataset/spam_2/00804.57b0c0216c40c2b3bb2743a8cb05f2d6,phish,Phishing,11.00,Return-Path: <root@mail5.aweber.com>
dataset/spam_2/00173.6f5baeeaeb9b1c1ac4b9527e948828db,phish,Safe,6.00,From director126432@usahelp.com  Mon Jun 24 17:44:27 2002
dataset/spam_2/01031.f8f0ee32c41a34cb5e4744d18d3ed76e,phish,Safe,9.00,From xe8xekv2v2683@hotmail.com  Wed Jul 24 13:02:33 2002
dataset/spam_2/00584.0f2dbef1c4238beb69443e0273484d76,phish,Phishing,13.00,From andramariehuaa@mail.com  Mon Jun 24 17:52:38 2002
dataset/spam_2/01290.cc97aad0960efa7c8b76464b39d54bc9,phish,Safe,4.00,From emailharvest@email.com  Tue Aug  6 12:55:31 2002
dataset/spam_2/00876.f61ec69c2872eb398ba3860a13a17b15,phish,Phishing,11.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/01205.47d139ac094945ae2630efb896dc4b43,phish,Safe,2.00,From lilblackraincloud@yahoo.com  Tue Jul 30 14:24:06 2002
dataset/spam_2/00066.af6bf70ea68b499585a72bdd7d6dd931,phish,Safe,2.00,From playnb4uaron_j_melean@angelfire.com  Wed Jul  4 06:50:26 2001
dataset/spam_2/00693.6afadd2f5d9b7fd80f4e710589b4187c,phish,Phishing,39.00,From slisa@compuserve.com  Mon Jun 24 17:49:49 2002
dataset/spam_2/01276.9e932f3e2497f91aec7f1a8b0aabe200,phish,Phishing,15.00,From abar1@webmail.co.za  Tue Aug  6 11:01:47 2002
dataset/spam_2/01397.f75f0dd0dd923faefa3e9cc5ecb8c906,phish,Phishing,21.00,From tba@insiq.us  Wed Dec  4 11:46:34 2002
dataset/spam_2/01179.6ee962bd413cb11865cd06c4be725c5e,phish,Safe,9.00,From apache@ns3.super-hosts.com  Tue Jul 30 08:50:18 2002
dataset/spam_2/00311.176626eb0ec0de8f451a079083104975,phish,Safe,7.00,From StopSearching@fuse.net  Mon Jun 24 17:03:48 2002
dataset/spam_2/01134.b81ac3ffcbb28b809a471f521d15f14d,phish,Safe,2.00,From fcallthewayto@msn.com  Mon Jul 29 11:40:29 2002
dataset/spam_2/00793.f081690dc64c0e3bbe8c7198e9caaffc,phish,Safe,3.00,From mrhealth@btamail.net.cn  Mon Jul 22 18:44:05 2002
dataset/spam_2/01240.7d6ae3682a3dd3fe457516b188eb105c,phish,Safe,3.00,From abdulfadi1@netscape.net  Fri Aug  2 12:10:00 2002
dataset/spam_2/00075.f1c6bf042cf0ed13452e4a15929db8cd,phish,Safe,7.00,From belindaaeast2001948@msn.com  Thu Jul  5 23:57:27 2001
dataset/spam_2/01389.35f4d2a5f47c4b434434b3ca8dc5a924,phish,Safe,2.00,From mik323@usa.net  Tue Dec  3 19:32:15 2002
dataset/spam_2/00359.90bec90ebeaf05f024f48594e7d7b0d5,phish,Safe,8.00,From mrjoemark@yahoo.com  Mon Jun 24 17:04:45 2002
dataset/spam_2/00090.c82f6c8ce0db12e42a24fb2808974628,phish,Safe,3.00,From TrustedFriend@hotmail.com  Sun Jul 29 16:38:01 2001
dataset/spam_2/00086.5ddcb4859b292c984d1db6aeade5ac04,phish,Safe,7.00,From pfxljt@aol.com  Sat Jul 28 22:01:23 2001
dataset/spam_2/00973.ca8a425093e9994271e922f4d60f775c,phish,Phishing,11.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00038.906d76babc3d78d6294c71b1b52d4d7f,phish,Safe,2.00,From NetFriend@aol.com  Thu Jun 28 21:24:52 2001
dataset/spam_2/00631.5b4f290bc474889ff457b314996553b1,phish,Safe,9.00,From synjan@ecis.com  Mon Jun 24 17:48:37 2002
dataset/spam_2/00585.0cc56d33bcfde91ab75bf202e4684c4a,phish,Phishing,37.00,From pwuek@personal.ro  Mon Jun 24 17:54:26 2002
dataset/spam_2/00175.931897f329f7ed0aee7df9f5d0626359,phish,Safe,8.00,From Union@dogma.slashnull.org  Mon Jun 24 17:42:26 2002
dataset/spam_2/00191.514dbda1bd10302e5c1d269837df0c66,phish,Safe,2.00,From webmaster@dk.com  Mon Jun 24 17:47:59 2002
dataset/spam_2/00306.9e12acdecaf3825733a1aadc2455b166,phish,Safe,2.00,From registration05@qudsmail.com  Mon Jun 24 17:03:35 2002
dataset/spam_2/00494.6d13d2217c5cc00c26b72d97c7fe6014,phish,Safe,9.00,From judithsteele@asean-mail.com  Mon Jun 24 17:07:00 2002
dataset/spam_2/00149.1589b074a69ebc09012d1f6d7ba4c75f,phish,Phishing,17.00,From cell_phone_fun157533@yahoo.com  Mon Jun 24 17:53:33 2002
dataset/spam_2/00960.ae114c0b717c866b821efe032780a8e5,phish,Phishing,11.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/01293.1073233e92a1fb8808e384cbc0d60e58,phish,Phishing,10.00,From fork-admin@xent.com  Tue Aug  6 12:01:05 2002
dataset/spam_2/00890.3996b985f81cb29cba9dfda9844c47e2,phish,Phishing,20.00,From fv@Movieland.com  Mon Jul 22 20:07:59 2002
dataset/spam_2/00229.272500ea65aafe8d05061d11f1164832,phish,Safe,2.00,From mzsczzokjmosobfc@hotmail.com  Wed Jul  3 12:07:33 2002
dataset/spam_2/00001.317e78fa8ee2f54cd4890fdc09ba8176,phish,Safe,7.00,From ilug-admin@linux.ie  Tue Aug  6 11:51:02 2002
dataset/spam_2/00943.41b19a950ac03c2df9e33ab75ad595d1,phish,Safe,3.00,From mrhealth@btamail.net.cn  Tue Jul 23 18:03:21 2002
dataset/spam_2/00064.839dfb3973ed439e19c1ca77cffdab3d,phish,Safe,2.00,From aronmoroni1305@excite.com  Wed Jul  4 06:00:35 2001
dataset/spam_2/00340.582105f82cc7d1d35e09aacc413853c1,phish,Safe,6.00,From importune@pediatrician.com  Mon Jun 24 17:04:30 2002
dataset/spam_2/00547.8519a982bb78c6994959d9a4b3d4c9a3,phish,Safe,3.00,From targetemailextractor@btamail.net.cn  Mon Jun 24 17:49:40 2002
dataset/spam_2/00375.687dc7464b4c4fa822ee453b9ef352df,phish,Phishing,35.00,From jm@netnoteinc.com  Mon Jun 24 17:05:04 2002
dataset/spam_2/01202.4ec06d178a19d7972daf54bc3ba958ff,phish,Phishing,17.00,From olromanareesta@hotmail.com  Tue Jul 30 16:38:38 2002
dataset/spam_2/00905.8dcb590481d3e3c04d03506100c59497,phish,Safe,8.00,From fork-admin@xent.com  Thu Jul 25 11:10:22 2002
dataset/spam_2/00728.6337ac1dd7bf9fa481c30c7cd01b496c,phish,Safe,3.00,From looking4money@imkit.com  Thu Jul 18 00:12:17 2002
dataset/spam_2/00036.5b5e714c8d5b1050a392e55c42070f2c,phish,Safe,3.00,From o6a4nwav@msn.com  Thu Jun 28 07:35:41 2001
dataset/spam_2/00006.3ca1f399ccda5d897fecb8c57669a283,phish,Phishing,12.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00021.07d9ab534bbfba9020145659008a3a14,phish,Phishing,10.00,From lowrate@softtip.net  Mon Jun 25 13:28:06 2001
dataset/spam_2/00479.84c58aa8adff520d7f58dfde02c1cf10,phish,Safe,3.00,From B.Collin@dt.co.kr  Mon Jun 24 17:06:47 2002
dataset/spam_2/01333.1e5a572d1c326c109f613a9d2137acc8,phish,Phishing,28.00,From see-msg_952621@flashmail.com  Wed Aug  7 14:45:48 2002
dataset/spam_2/01128.b5c07ad0588fd8c87443755fba93d71b,phish,Phishing,13.00,From prtal@sdilabs1w.com  Mon Jul 29 11:21:12 2002
dataset/spam_2/00091.7b4331237cddd30e9fa27b99af25bf3c,phish,Safe,2.00,From gerrald45@china.com  Mon Jul 30 04:23:41 2001
dataset/spam_2/00104.67ea4a37ac02d37f4baa7631ba17a824,phish,Safe,9.00,From work_from_home2931@usa.net  Wed Aug  1 06:29:46 2001
dataset/spam_2/00662.58b714e07ae476b3d66fc7ff828a066e,phish,Phishing,39.00,From internetoffers@7a6a.net  Mon Jun 24 17:49:16 2002
dataset/spam_2/00416.7fa9ccac275fe2d97517554ecde57fbe,phish,Phishing,11.00,From connie.bester@fresnomail.com  Mon Jun 24 17:05:29 2002
dataset/spam_2/00893.89d5fc38f24e7e2241888c19ec260994,phish,Safe,9.00,From theshyswm@hotmail.com  Tue Jul 23 02:59:03 2002
dataset/spam_2/00449.c498bdd182edba9e9ba725c5a5a1f06b,phish,Phishing,11.00,From malalad@mail.ru  Mon Jun 24 17:06:29 2002
dataset/spam_2/01010.584ca28025d60d58521b4dd453125431,phish,Phishing,13.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00283.8654c24a39f2557b8d4b1aa35b95482d,phish,Safe,9.00,From miaj@close2you.net  Mon Jun 24 17:03:12 2002
dataset/spam_2/00838.a9f6a5bc71c83bd73764f3945b5b9074,phish,Phishing,20.00,From legaliq@insurancemail.net  Mon Jul 22 17:45:01 2002
dataset/spam_2/00051.8b17ce16ace4d5845e2299c0123e1f14,phish,Phishing,22.00,From YourMembership2@AEOpublishing.com  Sat Jun 30 07:38:50 2001
dataset/spam_2/00765.cfd85d27a812054ddd5ee1fc7d881557,phish,Phishing,11.00,Received: from mail.northcove.com (232.47.252.64.snet.net [64.252.47.232])
dataset/spam_2/00587.582e355efbb36f9a0d55997e093626ba,phish,Phishing,13.00,From pharmacy5566s12@yahoo.com  Mon Jun 24 17:48:07 2002
dataset/spam_2/01234.0bcd772346e2970c6246f40359cf4de5,phish,Safe,8.00,From bestrate@igo7.saverighthere.com  Fri Aug  2 05:57:53 2002
dataset/spam_2/00739.150e80f7508e247fa15d43697e80ed30,phish,Safe,2.00,From linda_blatt857875@address.com  Thu Jul 18 10:13:17 2002
dataset/spam_2/00930.4e807b43e671cf853ff61ec4bef6233d,phish,Phishing,14.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00929.008a60368b7623f11c7bb95826eb7366,phish,Phishing,12.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00307.79b64580c5c605583aec7b7a4f8679c0,phish,Phishing,14.00,From abgon@au.ru  Mon Jun 24 17:03:36 2002
dataset/spam_2/00441.3b9c3055e08bda4c0f7eea43749e324c,phish,Safe,2.00,From Marlene8582x31@godisenga.com  Mon Jun 24 17:06:33 2002
dataset/spam_2/01214.973b4598b630a989967ff69b19f95d4a,phish,Phishing,10.00,From fork-admin@xent.com  Wed Jul 31 22:52:28 2002
dataset/spam_2/00606.f078f6f48ae2e41f553882449f2aa613,phish,Phishing,21.00,From pwicnaedrist@hotmail.com  Mon Jun 24 17:48:08 2002
dataset/spam_2/00331.263b0f2df840360cb4b1ee9016c79d84,phish,Safe,2.00,From kinson@asiamagic.com  Mon Jun 24 17:04:24 2002
dataset/spam_2/00918.5674181d00a5130b030a6621ccec0819,phish,Phishing,11.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00031.e50cc5af8bd1131521b551713370a4b1,phish,Phishing,13.00,From mikeedo@emailisfun.com  Wed Jun 27 04:56:45 2001
dataset/spam_2/00467.3748c927c32a9c4e8988dad52a843b5c,phish,Phishing,15.00,From freeerisa@insurancemail.net  Mon Jun 24 17:06:44 2002
dataset/spam_2/00657.7e326e955029c898a6ddf27e3c79cdf0,phish,Phishing,12.00,From makemoneyathome@btamail.net.cn  Mon Jun 24 17:49:08 2002
dataset/spam_2/00821.b64c27e913e301f038ebfaa433f16f35,phish,Phishing,13.00,From lyetr66@uol.com.co  Mon Jul 22 18:39:49 2002
dataset/spam_2/00558.dcb747a55d9b7d4f9ca6c66717bd36c7,phish,Phishing,25.00,From hgh_usa@Flashmail.com  Mon Jun 24 17:51:36 2002
dataset/spam_2/01352.875dff8a1fd32766be05e136950add70,phish,Safe,8.00,From firstever001@now3.takemetothesavings.com  Thu Aug  8 11:16:13 2002
dataset/spam_2/00365.b95733057a51e3571746739a620c0e14,phish,Phishing,12.00,From rdc7y767@hotmail.com  Mon Jun 24 17:04:46 2002
dataset/spam_2/00660.549ceaa9ca634dcdd5b6b86af193d3f1,phish,Phishing,13.00,From bpbo@aol.com  Mon Jun 24 17:49:15 2002
dataset/spam_2/00614.974cdf353242f9286fbcc34673d9f28a,phish,Phishing,13.00,From get.xenical@mail.com  Mon Jun 24 17:48:31 2002
dataset/spam_2/01006.51548cae04a891d900aa5be21c121548,phish,Safe,9.00,From infoeurope@mailcity.com  Wed Jul 24 15:12:29 2002
dataset/spam_2/00224.1b3430b101a8a8b22493c4948fcbe9cc,phish,Safe,8.00,From crackmice-admin@crackmice.com  Wed Jul  3 12:07:01 2002
dataset/spam_2/00478.a4d1f3bcbb571f1c3809bf47cb5ee57f,phish,Safe,8.00,From WEBMASTER@theperfumebox.ie  Mon Jun 24 17:06:58 2002
dataset/spam_2/01192.ae36c1ea662d5daa57777838507cceef,phish,Phishing,19.00,From fork-admin@xent.com  Tue Jul 30 18:51:40 2002
dataset/spam_2/01278.bdafbd6059108bbd9973fe8ea0aee62e,phish,Phishing,14.00,From miy@aol.com  Tue Aug  6 11:02:35 2002
dataset/spam_2/01204.75323a3e0d38fe7a107bd0102daf6f26,phish,Safe,6.00,From guesshow@philippines.to  Tue Jul 30 20:23:13 2002
dataset/spam_2/00070.598f33a87fd0df81c691f9109fc2378a,phish,Safe,6.00,From a2boo@hotmail.com  Thu Jul  5 03:47:43 2001
dataset/spam_2/01005.57464e29367579f95dd487c9b15eb196,phish,Safe,9.00,From fork-admin@xent.com  Wed Jul 24 02:55:26 2002
dataset/spam_2/01051.a87f28b7d023a840cb54ed7aa5f4e19b,phish,Phishing,11.00,From investors9829032400m22@excite.com  Fri Jul 26 02:30:23 2002
dataset/spam_2/00840.819e7f38c3eced79f5e956fd95103957,phish,Safe,3.00,Received: from maktoob.com ([208.227.137.87])
dataset/spam_2/00582.2db3b12f1cbf87ef3a64d26c35561a5b,phish,Phishing,13.00,From jennifer@attorneyconnectionsinc.com  Mon Jun 24 17:54:23 2002
dataset/spam_2/00941.3ad67a2e6c3bc19d2187dd5a98e05c9d,phish,Phishing,11.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00812.275141f8033735b80bdca7c9dcabc8ad,phish,Phishing,11.00,From brenda_kwong@fastmail.fm  Mon Jul 22 18:39:21 2002
dataset/spam_2/01365.d90d27bbb210dbdc63ed704b00161315,phish,Phishing,13.00,From jtr4@zonnet.nl  Thu Aug  8 18:58:31 2002
dataset/spam_2/00936.1f06517cffff4360820ff6012b392b93,phish,Phishing,13.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/01337.e490c19d9987a1532dd2e8f1a2e76fdc,phish,Phishing,11.00,From fork-admin@xent.com  Thu Aug  8 14:35:48 2002
dataset/spam_2/00111.029924c0533dcbc837512cce0792a18b,phish,Safe,2.00,From talentscout4@mindspring.com  Thu Aug  2 03:26:09 2001
dataset/spam_2/01254.2c2055d2ef2995122c3babea81fe54b9,phish,Phishing,29.00,From opportunities@optinllc.com  Tue Aug  6 10:57:37 2002
dataset/spam_2/00242.745749df8cd0da174fd64afc55db4222,phish,Phishing,38.00,From rha@insurancemail.net  Wed Jul  3 12:35:07 2002
dataset/spam_2/01190.04029d5cadc5b15d91cfed47a7a2e94d,phish,Phishing,16.00,From AGNES@btinternet.com  Tue Jul 30 17:29:44 2002
dataset/spam_2/01277.6763a79fad1f1b39cb7d5b7faf92ea98,phish,Phishing,13.00,From fork-admin@xent.com  Tue Aug  6 12:53:10 2002
dataset/spam_2/00246.d314e68151f961425104dbe6a4e3bc9a,phish,Phishing,15.00,From crackmice-admin@crackmice.com  Wed Jul  3 12:35:23 2002
dataset/spam_2/01160.13829f56f0b8eb2d461ad8602a94a80e,phish,Phishing,27.00,From allmerica@insurancemail.net  Mon Jul 29 11:41:14 2002
dataset/spam_2/00700.e9dbef7f0ce0dadccc9050b5e3a5709b,phish,Safe,8.00,From ross9917@Flashmail.com  Mon Jul 29 11:21:14 2002
dataset/spam_2/00100.f18596df33992ee2af3e79f71f092e69,phish,Safe,3.00,From 3awo@msn.com  Tue Jul 31 22:36:21 2001
dataset/spam_2/00828.530a94ab225feb3c5e5a559f51f6eea2,phish,Phishing,11.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00611.58f9a1db64c83da2bfd3b1acf8d38338,phish,Safe,4.00,From rom2002@justice.com  Mon Jun 24 17:48:30 2002
dataset/spam_2/00576.0debec20687a7f7f2b58995db7604023,phish,Safe,7.00,From hfcfyouroffers676@hotmail.com  Mon Jun 24 17:53:22 2002
dataset/spam_2/00407.7dcebe4c50bb22e0719a05ac6cc0e574,phish,Phishing,37.00,From duax@aol.com  Mon Jun 24 17:05:35 2002
dataset/spam_2/00625.e5b3f8bf55addb5884293af0826a7b33,phish,Phishing,69.00,From nikkid890@aol.com  Mon Jun 24 17:48:37 2002
dataset/spam_2/01224.5ec7daa5c1c540ce6be17e1afbef2a86,phish,Phishing,14.00,From miy@aol.com  Thu Aug  1 09:23:15 2002
dataset/spam_2/01220.e399b9acc45a23ec853a9bb1d2a1a859,phish,Safe,3.00,From debt_collectors@btamail.net.cn  Thu Aug  1 05:18:54 2002
dataset/spam_2/00294.497c7a26968a921c6345a525a2c87496,phish,Safe,3.00,From jos_ed@mail.com  Mon Jun 24 17:03:27 2002
dataset/spam_2/00028.60393e49c90f750226bee6381eb3e69d,phish,Phishing,23.00,From YourMembership@AEOpublishing.com  Mon Jun 25 21:59:46 2001
dataset/spam_2/00597.77c914c24bd38a4cfa7ef06aae438d17,phish,Safe,2.00,From webranking05@desertmail.com  Mon Jun 24 17:48:16 2002
dataset/spam_2/01050.f18a04fd3f7cf3e60483c3420bff5417,phish,Safe,8.00,From webmake-talk-admin@lists.sourceforge.net  Thu Jul 25 11:20:19 2002
dataset/spam_2/01164.55202a4234914b20004dc7f9264313e5,phish,Phishing,16.00,From fork-admin@xent.com  Mon Jul 29 11:41:26 2002
dataset/spam_2/00292.b90f1e0d4436fdbf91d909812648900d,phish,Phishing,17.00,From ann49345267707r734871x04@iinet.net.au  Mon Jun 24 17:03:26 2002
dataset/spam_2/00138.acef24ad51f98e3192d5a0348543f02f,phish,Phishing,15.00,From prepaidlegalhelp@aol.com  Mon Jun 24 17:52:24 2002
dataset/spam_2/01113.75ded32e6beb52dec1b6007dc86b47bb,phish,Phishing,11.00,From httpd@blue003.nwcyberbaseus.com  Fri Jul 26 16:07:55 2002
dataset/spam_2/00253.bd8e0dd85f0f848be89aadbf6d6364dc,phish,Safe,7.00,From jgetty@talk21.com  Mon Jun 24 17:03:04 2002
dataset/spam_2/00609.4dfe7912017772587dc62fecc3cf6553,phish,Safe,8.00,From cristobal6@hotmail.com  Mon Jun 24 17:48:10 2002
